date,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Target
4/16/2013,12.4,98,'205.36',,14.07,2602914,14.6209,195.0915551,478.64
4/17/2013,12.31,90,'205.36',,14.07,2544954,14.2907,197.9022387,467.83
4/18/2013,12.3,90,'205.36',,14.07,2509125,14.0894,196.9041798,461.24
4/19/2013,12.23,93,'205.36',,14.07,2503888,14.0644,203.3752899,460.42
4/22/2013,12.29,100,'205.36',,14.07,2525549,14.1863,199.8342183,464.41
4/23/2013,12.29,100,'205.36',,14.07,2558585,14.3625,200.4481545,470.18
4/24/2013,12.27,95,'205.36',,14.07,2575846,14.4569,203.7462902,473.27
4/25/2013,12.14,92,'205.36',,14.07,2579520,14.4752,203.7473887,473.87
4/26/2013,12.27,95,'205.36',,14.07,2581634,14.4766,193.600865,473.91
4/29/2013,12.27,91,'205.44',,14.06,2623398,14.7036,195.1326853,481.7
4/30/2013,11.98,96,'205.02',,14.03,2651442,14.8871,194.9662857,487.37
5/1/2013,12.03,92,'205.02',,14.03,2630711,14.7686,196.4419678,483.49
5/2/2013,11.92,96,'205.02',,14.03,2667925,14.9796,195.1668578,490.4
5/3/2013,11.94,92,'204.96',,13.87,2696781,15.1788,194.3035867,495.78
5/6/2013,11.96,90,'204.95',81,13.87,2712705,15.271,194.435138,498.78
5/7/2013,11.95,94,'204.95',,13.87,2705428,15.2352,195.1788391,497.61
5/8/2013,11.98,97,'204.95',,13.87,2725643,15.3524,193.9911605,501.44
5/9/2013,11.94,100,'204.95',,13.87,2716183,15.297,197.2198596,499.63
5/10/2013,11.93,99,'204.95',,13.87,2728482,15.3644,201.9215191,501.83
5/13/2013,11.92,90,'204.95',,13.87,2721008,15.3218,209.3142505,500.44
5/14/2013,11.9,99,'204.95',,13.87,2727224,15.3533,206.4146017,501.47
5/15/2013,11.87,91,'204.95',,13.87,2733781,15.3861,210.2846461,502.54
5/16/2013,11.86,90,'204.95',,13.87,2752022,15.4933,206.8617833,506.04
5/17/2013,11.77,95,'204.95',,13.87,2785154,15.6742,205.0021917,511.95
5/20/2013,11.01,97,'204.95',,13.87,2785751,15.6782,200.3813428,512.08
5/21/2013,11,99,'204.95',,13.87,2780985,15.6485,196.5251927,511.11
5/22/2013,11,91,'204.95',,13.87,2752272,15.4893,199.6190838,505.91
5/23/2013,10.97,94,'204.95',,13.87,2748952,15.4761,202.0999804,505.48
5/24/2013,10.97,98,'204.95',,13.87,2744796,15.4636,201.5958061,505.07
5/27/2013,10.97,91,'204.95',,13.87,2744796,,199.5580328,
5/28/2013,10.95,94,'204.95',,13.87,2763978,15.568,199.7899955,508.48
5/29/2013,10.95,91,'204.95',,13.87,2761457,15.5557,201.5094537,508.08
5/30/2013,10.97,100,'204.97',,13.86,2783878,15.6464,201.8509198,512.28
5/31/2013,10.96,94,'205.06',,13.79,2760408,15.4967,197.4000002,508
6/3/2013,10.94,95,'205.05',,13.8,2779534,15.6025,199.1473233,511.43
6/4/2013,10.94,94,'205.05',,13.8,2760853,15.5003,200.2999238,508.08
6/5/2013,10.94,100,'205.05',,13.8,2732531,15.3398,202.791068,502.82
6/6/2013,10.92,92,'205.05',,13.8,2733616,15.3496,199.6506948,503.14
6/7/2013,10.86,91,'205.05',,13.8,2763089,15.5128,201.1742876,508.49
6/10/2013,10.87,96,'205.05',,13.8,2765202,15.5186,205.9254971,508.68
6/11/2013,10.76,97,'205.05',,13.8,2733555,15.3429,207.733141,502.92
6/12/2013,10.85,96,'205.07',,13.8,2711820,15.2195,211.3619801,498.93
6/13/2013,10.86,99,'205.07',,13.8,2742986,15.3928,213.5919118,504.61
6/14/2013,10.88,100,'205.09',,13.79,2721570,15.2722,208.2003902,500.7
6/17/2013,10.81,98,'205.09',,13.79,2752620,15.4454,210.815579,506.38
6/18/2013,10.81,90,'205.09',,13.79,2772326,15.5568,216.4107945,510.03
6/19/2013,10.8,90,'205.09',,13.79,2744654,15.4012,217.6202813,504.93
6/20/2013,10.79,93,'205.09',,13.79,2683484,15.0605,217.449895,493.76
6/21/2013,10.85,91,'205.09',,13.79,2661200,14.9498,217.4952649,490.13
6/24/2013,10.83,92,'204.9',,13.78,2625369,14.7496,223.0779729,483.3
6/25/2013,10.83,99,'204.9',,13.78,2643373,14.8528,223.7084192,486.68
6/26/2013,10.81,99,'204.9',,13.78,2655326,14.9306,223.4211468,489.23
6/27/2013,10.81,95,'204.9',,13.78,2666704,14.9917,224.6404797,491.23
6/28/2013,10.81,99,'204.66',,13.73,2655731,14.9822,225.2763583,489.23
7/1/2013,10.99,97,'206.09',,15.15,2672531,15.2168,224.08404,492.52
7/2/2013,11.01,96,'206.09',,15.15,2675671,15.2375,224.6757624,493.19
7/3/2013,11.02,94,'206.09',,15.15,2691033,15.3233,220.7748294,495.97
7/4/2013,11.02,98,'206.09',,15.15,2691033,,221.01828,
7/5/2013,11.03,99,'206.09',,15.15,2710243,15.4312,218.0022535,499.46
7/8/2013,11.02,91,'206.09',,15.15,2704700,15.3947,212.2475721,498.28
7/9/2013,11.03,98,'206.09',,15.15,2716406,15.4636,215.950397,500.51
7/10/2013,11.03,93,'206.09',,15.15,2728547,15.5347,218.0889739,502.81
7/11/2013,11.04,91,'206.09',,15.15,2775385,15.7998,215.6549111,511.39
7/12/2013,11.13,98,'206.09',,15.15,2781317,15.8368,212.9248933,512.59
7/15/2013,11.19,98,'206.09',,15.15,2786574,15.8823,217.2570562,514.06
7/16/2013,11.2,98,'206.09',,15.15,2790351,15.885,216.1596993,514.15
7/17/2013,11.22,91,'206.09',,15.15,2794242,15.9063,217.1823596,514.84
7/18/2013,11.16,93,'206.09',,15.15,2786257,15.8616,219.9261372,513.39
7/19/2013,11.23,100,'206.09',,15.15,2732241,15.5514,219.9249087,503.35
7/22/2013,11.16,94,'206.09',,15.15,2742171,15.6122,225.6978244,505.32
7/23/2013,11.21,99,'206.09',,15.15,2727293,15.5276,226.2444743,502.58
7/24/2013,11.22,98,'206.09',,15.15,2735709,15.6617,226.7893246,506.92
7/25/2013,11.13,92,'206.09',,15.15,2736071,15.6681,230.1089619,507.13
7/26/2013,11.15,96,'206.11',,15.09,2739393,15.6827,233.545694,507.76
7/29/2013,11.18,92,'206.18',,15.05,2734603,15.6388,237.5780536,506.9
7/30/2013,11.18,92,'206.18',,15.05,2754718,15.7548,241.0620208,510.66
7/31/2013,11.17,99,'205.88',,14.93,2743460,15.6391,241.0418957,509.27
8/1/2013,11.16,97,'205.88',,14.93,2775813,15.8237,237.9960911,515.28
8/2/2013,11.12,91,'205.81',,14.91,2788205,15.9429,235.1163024,517.81
8/5/2013,11.02,92,'205.8',,14.91,2792335,15.9722,237.7230757,518.77
8/6/2013,11.02,95,'205.8',,14.91,2776538,15.878,240.7083203,515.71
8/7/2013,11,92,'205.8',,14.91,2768390,15.833,237.0777199,514.25
8/8/2013,10.99,97,'205.8',,14.91,2777251,15.889,238.0389291,516.07
8/9/2013,10.98,91,'205.8',,14.91,2765436,15.8198,239.4372786,513.82
8/12/2013,11,92,'205.8',,14.91,2783860,15.9278,240.6979093,517.33
8/13/2013,11.03,93,'205.8',,14.91,2803551,16.0513,241.5421638,521.34
8/14/2013,11.04,100,'205.8',,14.91,2803862,16.0535,242.1921536,521.41
8/15/2013,11.04,97,'205.8',,14.91,2754017,15.7705,238.4859569,512.22
8/16/2013,11.03,91,'205.8',,14.91,2753863,15.7727,242.7795695,512.29
8/19/2013,11.24,92,'205.8',,14.91,2748612,15.7473,242.6206794,511.47
8/20/2013,11.23,94,'205.8',,14.91,2749230,15.747,241.3117358,511.46
8/21/2013,11.27,92,'205.8',,14.91,2747114,15.7346,245.5040997,511.06
8/22/2013,11.27,92,'205.8',,14.91,2760536,15.8082,247.8515312,513.45
8/23/2013,11.24,100,'205.8',,14.91,2779045,15.9089,250.404609,516.72
8/26/2013,11.25,93,'205.8',,14.91,2768751,15.8504,246.4816335,514.82
8/27/2013,11.22,90,'205.8',,14.91,2712148,15.5265,249.8898896,504.3
8/28/2013,11.23,92,'205.8',,14.91,2717331,15.5588,249.4975734,505.35
8/29/2013,12.09,95,'205.97',,15.02,2729838,15.5853,251.1821387,507.66
8/30/2013,12.04,93,'205.95',,15.02,2716026,15.514,253.0005967,504.98
9/2/2013,12.04,100,'206.13',,15.27,2716026,,252.2287074,
9/3/2013,12.07,99,'206.13',,15.27,2724044,15.5383,258.4272445,506.63
9/4/2013,12.09,93,'206.13',,15.27,2747208,15.6757,255.5870278,511.11
9/5/2013,12.09,94,'206.13',,15.27,2752222,15.703,257.7540552,512
9/6/2013,12.1,100,'206.13',,15.27,2755330,15.7217,255.4469828,512.61
9/9/2013,12.2,98,'206.13',,15.27,2790158,15.9216,253.7953924,519.2
9/10/2013,12.18,94,'206.13',,15.27,2807193,16.0117,254.5023399,522.14
9/11/2013,12.18,90,'206.22',,15.24,2788608,15.9236,255.1824872,519.41
9/12/2013,12.2,98,'206.22',,15.24,2786265,15.9126,255.2304744,519.05
9/13/2013,12.14,97,'206.22',,15.24,2787336,15.9178,254.8193567,519.22
9/16/2013,12.11,97,'206.22',,15.24,2779124,15.8678,252.7375615,517.59
9/17/2013,12.12,98,'206.22',,15.24,2795579,15.9622,252.4471608,520.67
9/18/2013,12.17,100,'206.22',,15.24,2833439,16.1802,250.8984721,527.78
9/19/2013,12.18,90,'206.22',,15.24,2837619,16.2047,245.9324932,528.58
9/20/2013,12.16,99,'206.22',,15.24,2818401,16.095,242.8816091,525
9/23/2013,12.19,100,'203.12',,15.08,2815589,16.1909,246.4771828,526.51
9/24/2013,12.19,90,'203.12',,15.08,2807782,16.1463,242.8468068,525.06
9/25/2013,12.16,95,'203.12',,15.08,2800988,16.1048,235.2922101,523.71
9/26/2013,12.15,96,'203.12',,15.08,2809760,16.1534,238.5588495,525.29
9/27/2013,12.15,93,'203.07',,15.1,2793765,16.0577,235.5059358,522.18
9/30/2013,12.13,100,'205.01',,15.26,2777074,15.7398,241.326027,519.26
10/1/2013,12.15,100,'205.01',,15.26,2803561,15.8899,239.7563542,524.21
10/2/2013,12.15,99,'205.01',,15.26,2806214,15.9038,238.3246678,524.67
10/3/2013,12.13,99,'205.01',,15.26,2777558,15.7401,239.6884667,519.27
10/4/2013,12.12,97,'205.01',,15.26,2790933,15.8171,239.9326784,521.81
10/7/2013,12,95,'205.01',,15.26,2771546,15.7107,240.68935,518.3
10/8/2013,12,97,'205.01',,15.26,2726967,15.4579,236.3255842,509.96
10/9/2013,11.99,91,'205.01',,15.26,2735535,15.5089,237.9621735,511.64
10/10/2013,11.41,100,'205.01',,15.26,2784007,15.7801,235.4415905,520.59
10/11/2013,11.56,91,'205.01',,15.26,2806389,15.9062,236.323064,524.75
10/14/2013,11.47,98,'205.01',,15.26,2821707,15.9926,238.4965165,527.6
10/15/2013,11.5,98,'205.01',,15.26,2805328,15.9023,240.6016894,524.62
10/16/2013,11.49,100,'205.01',,15.26,2829504,16.0402,241.1504946,529.17
10/17/2013,11.5,100,'205.01',,15.26,2825956,16.0093,242.1090987,528.15
10/18/2013,11.5,99,'205.01',,15.26,2873271,16.2918,242.7693704,537.47
10/21/2013,11.51,92,'205.07',,15.27,2887799,16.3733,239.654544,540.23
10/22/2013,11.49,93,'205.07',,15.27,2881367,16.3466,236.5255949,539.35
10/23/2013,11.51,92,'205.07',,15.27,2865420,16.2678,236.0078362,536.75
10/24/2013,11.53,93,'205.07',,15.27,2878086,16.3445,239.3002466,539.28
10/25/2013,10.55,91,'205.08',,15.26,2891782,16.4064,246.637396,541.52
10/28/2013,10.57,98,'205.15',,15.26,2899205,16.4176,246.2812105,542.98
10/29/2013,10.46,95,'197.34',,15.27,2885615,16.5229,249.6721893,545.93
10/30/2013,11.3,100,'197.34',,15.27,2878159,16.483,250.0872327,544.61
10/31/2013,11.29,95,'197.37',,15.15,2867429,16.3997,258.6126151,542.63
11/1/2013,11.29,91,'197.37',,15.15,2872135,16.4248,258.8904174,543.46
11/4/2013,11.29,96,'197.37',,15.15,2881648,16.4814,255.9559981,545.25
11/5/2013,11.3,91,'197.37',,15.15,2880701,16.4745,265.7253568,545.02
11/6/2013,11.27,93,'197.37',,15.15,2905524,16.6084,268.2228134,549.45
11/7/2013,11.23,90,'197.37',,15.15,2868278,16.4041,270.8981093,542.69
11/8/2013,11.24,90,'197.37',,15.15,2899199,16.5806,268.4512684,548.53
11/11/2013,11.14,92,'197.36',,15.15,2902620,16.5984,268.4192217,549.14
11/12/2013,11.2,92,'197.36',,15.15,2911554,16.6516,267.5768562,550.9
11/13/2013,11.2,97,'197.36',,15.15,2941383,16.8212,271.4917714,556.51
11/14/2013,11.24,91,'197.36',,15.15,2928244,16.7474,272.4005764,554.07
11/15/2013,11.25,97,'197.36',,15.15,2936234,16.7919,270.2247602,555.54
11/18/2013,11.23,98,'197.36',,15.15,2916552,16.6791,269.704245,551.81
11/19/2013,11.23,100,'197.36',,15.15,2903465,16.6069,271.0102262,549.42
11/20/2013,11.22,99,'197.36',,15.15,2895275,16.5585,272.0477247,547.82
11/21/2013,11.23,95,'197.36',,15.15,2924795,16.7302,269.5665569,553.5
11/22/2013,11.22,99,'197.36',,15.15,2917964,16.7009,263.0127825,552.53
11/25/2013,11.23,97,'197.36',,15.15,2915720,16.6891,260.6105457,552.14
11/26/2013,11.3,92,'197.36',,15.15,2927026,16.7577,257.5019835,554.41
11/27/2013,11.27,91,'197.36',,15.15,2955587,16.9221,258.5555821,559.85
11/28/2013,11.27,91,'197.78',,15.13,2955587,,257.4237651,
11/29/2013,11.27,91,'197.76',,15.12,2969250,16.9355,261.5354707,562.36
12/2/2013,11.28,97,'197.86',,15.14,2960256,16.8618,262.5731322,560.61
12/3/2013,11.29,94,'197.86',,15.14,2970632,16.9244,265.322948,562.69
12/4/2013,11.27,91,'197.86',,15.14,2975937,16.953,271.0906122,563.64
12/5/2013,11.3,96,'197.86',,15.14,2967498,16.9087,279.9732909,562.17
12/6/2013,11.27,96,'197.86',,15.14,2990809,17.0381,274.46369,566.47
12/9/2013,11.35,94,'197.86',,15.14,2998299,17.0808,274.6011497,567.89
12/10/2013,11.37,95,'197.67',,15.15,2987035,17.0321,270.9300987,566.62
12/11/2013,11.37,95,'197.67',,15.15,2961699,16.8881,272.4289237,561.83
12/12/2013,11.37,95,'197.67',,15.15,2940551,16.7709,269.9705636,557.93
12/13/2013,11.37,100,'197.67',,15.15,2932212,16.7243,269.9833164,556.38
12/16/2013,11.35,91,'197.67',,15.15,2960762,16.8863,270.9532075,561.77
12/17/2013,11.34,95,'197.67',,15.15,2961284,16.8911,268.0752378,561.93
12/18/2013,11.38,98,'197.67',,15.15,2984318,17.0192,265.9512579,566.19
12/19/2013,11.37,91,'197.67',,15.15,2990832,17.0465,273.9030092,567.1
12/20/2013,11.37,98,'197.67',,15.15,3013357,17.1878,274.6413128,571.8
12/23/2013,11.62,91,'192.47',,15.13,3171427,17.9396,272.3373719,580.13
12/24/2013,11.6,98,'192.47',,15.13,3178576,17.9764,272.3688011,581.32
12/25/2013,11.6,94,'192.47',,15.13,3178576,,274.9528345,
12/26/2013,11.59,96,'192.47',,15.13,3188531,18.0308,276.8604657,583.08
12/27/2013,11.58,98,'192.56',,15.18,3182009,17.9629,280.8049233,581.94
12/30/2013,11.56,99,'193.95',,15.02,3177837,17.8219,274.7171808,581.26
12/31/2013,11.58,94,'195.11',,15.25,3200821,17.719,268.5923333,585.48
1/1/2014,11.58,100,'195.11',,15.25,3200821,,273.7571445,
1/2/2014,11.57,90,'195.11',,15.25,3167033,17.5301,273.3622808,579.24
1/3/2014,11.55,99,'195.11',,15.25,3152066,17.4463,273.4853111,576.47
1/6/2014,11.5,100,'195.11',,15.25,3144399,17.4051,275.4632266,575.11
1/7/2014,11.5,98,'195.11',,15.25,3173745,17.5649,280.1228297,580.39
1/8/2014,11.5,94,'195.11',,15.25,3175605,17.5792,279.8200629,580.86
1/9/2014,11.5,98,'195.11',,15.25,3158074,17.4808,283.4280329,577.61
1/10/2014,11.49,97,'195.11',,15.25,3165208,17.5159,288.7893034,578.77
1/13/2014,10.55,90,'195.11',,15.25,3128103,17.3389,284.8573412,572.92
1/14/2014,10.65,98,'195.11',,15.25,3187498,17.6687,285.6162078,583.82
1/15/2014,10.65,97,'195.11',,15.25,3224369,17.8739,289.5365574,590.6
1/16/2014,11.63,95,'195.11',,15.25,3221994,17.8612,286.324099,590.18
1/17/2014,11.62,90,'195.11',,15.25,3204319,17.7632,282.0598592,586.94
1/20/2014,11.62,98,'195.11',,15.25,3204319,,281.6857579,
1/21/2014,11.65,99,'195.11',,15.25,3219597,17.8515,283.678317,589.86
1/22/2014,11.57,99,'195.11',,15.25,3218324,17.8503,277.4136279,589.82
1/23/2014,11.74,99,'195.11',,15.25,3205155,17.7862,276.6435995,587.7
1/24/2014,11.83,98,'195.12',,15.25,3139505,17.4168,275.5592356,575.63
1/27/2014,11.82,99,'195.09',,15.4,3106519,17.253,277.1915122,569.81
1/28/2014,11.86,92,'195.09',,15.4,3088190,17.1383,273.8484292,566.02
1/29/2014,11.8,93,'195.09',,15.4,3059665,16.9775,273.8930712,560.71
1/30/2014,11.86,94,'195.09',,15.4,3105911,17.2294,272.5086168,569.03
1/31/2014,11.49,97,'195.21',,15.51,3111550,17.2688,270.806651,570.33
2/3/2014,11.52,99,'195.21',,15.51,3045496,16.8938,270.6679615,557.98
2/4/2014,12.03,96,'195.21',,15.51,3061377,16.9819,272.5154525,560.89
2/5/2014,12.04,96,'195.21',,15.51,3061046,16.9828,270.5091478,560.92
2/6/2014,12.04,100,'195.21',,15.51,3100515,17.185,271.4143971,567.6
2/7/2014,12.06,91,'195.21',,15.51,3146113,17.4354,264.4373271,575.87
2/10/2014,11.97,91,'195.21',,15.51,3155527,17.4905,262.2763469,577.69
2/11/2014,11.98,98,'195.21',,15.51,3191833,17.6916,260.7820154,584.33
2/12/2014,11.96,91,'195.21',,15.51,3202158,17.7446,259.8423886,586.08
2/13/2014,12.1,96,'195.21',,15.51,3231136,17.9035,259.6987099,591.33
2/14/2014,12.09,100,'195.21',,15.51,3237515,17.942,259.446941,592.6
2/17/2014,12.09,97,'195.21',,15.51,3237515,,251.0047034,
2/18/2014,12.11,96,'195.21',,15.51,3239452,17.9613,245.8601297,593.24
2/19/2014,12.11,99,'195.21',,15.51,3223011,17.8669,243.7497597,590.12
2/20/2014,12.48,96,'195.21',,15.51,3230168,17.9205,240.3847989,591.89
2/21/2014,12.51,100,'195.21',,15.51,3217892,17.8602,240.5381668,589.9
2/24/2014,12.53,97,'195.21',,15.51,3234218,17.9526,242.9067835,592.95
2/25/2014,12.52,100,'195.21',,15.51,3215702,17.8935,246.7353449,591
2/26/2014,12.71,90,'195.21',,15.51,3219333,17.9153,247.9185924,591.72
2/27/2014,12.73,96,'195.58',,15.55,3241650,17.9459,247.7015244,595.78
2/28/2014,12.72,91,'195.65',,15.55,3239208,17.9177,248.3609599,595.09
3/3/2014,12.71,90,'195.65',,15.55,3210472,17.7614,246.6119467,589.9
3/4/2014,12.72,94,'195.65',,15.55,3260683,18.0357,253.4081908,599.01
3/5/2014,12.69,97,'195.65',,15.55,3264723,18.0523,250.524318,599.56
3/6/2014,12.69,97,'195.65',,15.55,3264685,18.0535,253.3704754,599.6
3/7/2014,12.68,99,'195.65',,15.55,3253881,18.0002,249.5756223,597.83
3/10/2014,12.68,94,'195.65',,15.55,3250571,17.9785,249.8359959,597.11
3/11/2014,12.67,100,'195.65',,15.55,3244188,17.9466,246.5520704,596.05
3/12/2014,12.68,100,'195.65',,15.55,3251940,17.9902,243.3813588,597.5
3/13/2014,12.37,97,'195.65',,15.55,3200272,17.709,243.0220103,588.16
3/14/2014,12.37,99,'195.65',,15.55,3179006,17.5901,242.8049843,584.21
3/17/2014,12.39,93,'195.65',,15.55,3221305,17.8231,249.9637216,591.95
3/18/2014,12.34,92,'195.65',,15.55,3264077,18.0643,252.5418571,599.96
3/19/2014,12.35,91,'195.65',,15.55,3246771,17.9701,248.651041,596.83
3/20/2014,12.32,94,'195.65',,15.55,3266025,18.0869,250.2102745,600.71
3/21/2014,12.17,96,'195.65',,15.55,3249524,18.0053,250.1143176,598
3/24/2014,12.21,96,'194.84',,15.48,3238745,18.0233,251.2932762,595.91
3/25/2014,12.18,90,'194.84',,15.48,3261718,18.1537,254.6814503,600.22
3/26/2014,12.12,93,'194.84',,15.48,3219958,17.9151,253.3719473,592.33
3/27/2014,12.1,97,'194.84',,15.48,3200531,17.805,253.4806554,588.69
3/28/2014,12.19,100,'194.84',,15.49,3215831,17.8926,257.1423033,591.48
3/31/2014,12.18,91,'197.19',,16.08,3244784,17.856,261.1588232,596.36
4/1/2014,11.71,93,'197.19',,16.08,3287793,18.091,260.3655917,604.21
4/2/2014,12.04,98,'197.19',,16.08,3286496,18.0868,262.9204829,604.07
4/3/2014,12.05,95,'206.57',,15.46,3297567,16.9136,269.6669816,600.6
4/4/2014,12.06,96,'206.57',,15.46,3223374,16.5356,266.9950199,587.18
4/7/2014,11.84,96,'206.59',,15.46,3199350,16.4096,267.4657655,582.77
4/8/2014,11.96,98,'206.59',,15.46,3226860,16.5484,265.5690259,587.7
4/9/2014,11.98,99,'206.59',,15.46,3279225,16.8066,269.3708737,596.87
4/10/2014,11.95,100,'206.59',,15.46,3195876,16.3857,270.5701588,581.92
4/11/2014,11.92,97,'206.59',,15.46,3157993,16.1939,270.3411032,575.11
4/14/2014,11.66,90,'206.59',,15.46,3191022,16.3637,268.3435149,581.14
4/15/2014,11.66,97,'206.59',,15.46,3205883,16.4386,273.5032749,583.8
4/16/2014,11.77,99,'206.59',,15.46,3240414,16.6112,277.5468867,589.93
4/17/2014,11.38,96,'206.59',,15.46,3228100,16.5605,277.5233676,588.13
4/18/2014,11.38,90,'206.59',,15.46,3228100,,275.4364323,
4/21/2014,11.47,92,'206.59',,15.46,3242676,16.6311,279.5365974,590.69
4/22/2014,11.49,97,'206.59',,15.46,3256998,16.7014,280.6125321,593.19
4/23/2014,11.45,100,'206.59',,15.46,3210730,16.5505,275.6480141,587.83
4/24/2014,11.3,91,'206.59',,15.46,3239627,16.7265,283.8773001,594.08
4/25/2014,11.34,96,'206.6',,15.46,3194639,16.4908,281.1967562,585.95
4/28/2014,11.31,95,'206.67',,15.65,3221707,16.6376,284.4275928,591.43
4/29/2014,11.25,97,'206.67',,15.65,3240835,16.7605,291.2803338,595.8
4/30/2014,11.19,97,'206.87',,15.53,3251095,16.7926,299.4329847,597.59
5/1/2014,11.26,96,'206.87',,15.53,3250449,16.7893,306.0873803,597.47
5/2/2014,11.31,98,'206.87',,15.53,3242466,16.7516,308.9637221,596.13
5/5/2014,11.54,97,'206.87',,15.53,3254559,16.8162,315.9221372,598.5
5/6/2014,11.49,96,'206.87',,15.53,3214323,16.6179,313.2387351,591.44
5/7/2014,11.38,94,'206.87',,15.53,3208822,16.5914,305.3855844,590.5
5/8/2014,11.39,90,'206.24',,15.52,3221075,16.6142,307.0060596,590.83
5/9/2014,11.39,92,'206.24',,15.52,3227260,16.6429,301.2171719,591.85
5/12/2014,11.41,90,'206.27',,15.52,3275908,16.8886,297.1806805,600.6
5/13/2014,11.4,97,'206.27',,15.52,3278787,16.9026,298.9486256,601.1
5/14/2014,11.37,97,'206.27',,15.52,3259592,16.8039,297.9458043,597.59
5/15/2014,11.3,95,'206.27',,15.52,3233241,16.6706,303.7337863,592.85
5/16/2014,11.31,100,'206.27',,15.52,3253036,16.7769,305.4914836,596.63
5/19/2014,11.32,100,'206.29',,15.53,3279994,16.9127,310.0245269,601.57
5/20/2014,11.31,97,'206.29',,15.53,3263651,16.8306,308.8636888,598.65
5/21/2014,11.33,97,'206.29',,15.53,3291004,16.9663,309.7682723,603.48
5/22/2014,11.35,95,'206.29',,15.53,3293993,16.9849,310.0984776,604.14
5/23/2014,11.34,96,'206.29',,15.53,3325961,17.1497,315.0994748,610
5/26/2014,11.34,98,'206.29',,15.53,3325961,,310.0206868,
5/27/2014,11.36,99,'206.26',,15.52,3358667,17.322,312.9116336,616.06
5/28/2014,11.35,90,'206.26',,15.52,3346754,17.2632,305.6745328,613.97
5/29/2014,11.36,90,'206.56',,15.47,3368463,17.3185,301.5713434,618
5/30/2014,11.34,93,'206.57',,15.47,3370888,17.3329,305.1166419,618.45
6/2/2014,11.36,92,'206.79',,15.44,3364751,17.2921,305.7631669,617.35
6/3/2014,11.37,96,'206.79',,15.44,3359953,17.2751,300.98874,616.74
6/4/2014,11.38,95,'206.79',,15.44,3368200,17.3196,298.3702818,618.33
6/5/2014,11.38,94,'206.79',,15.44,3395920,17.4591,299.2573964,623.31
6/6/2014,11.37,98,'206.79',,15.44,3411024,17.535,294.3881226,626.02
6/9/2014,11.06,94,'206.79',,15.44,3420192,17.5888,303.116494,627.94
6/10/2014,11.1,93,'206.79',,15.44,3424837,17.6112,310.3343273,628.74
6/11/2014,10.98,95,'206.79',,15.44,3416234,17.5666,319.095619,627.15
6/12/2014,10.97,97,'206.79',,15.44,3383900,17.4011,336.3758718,621.24
6/13/2014,11.05,93,'206.79',,15.44,3406168,17.5137,340.7362104,625.26
6/16/2014,11.1,92,'206.79',69,15.44,3406511,17.519,346.0036674,625.45
6/17/2014,11.11,92,'206.79',,15.44,3413285,17.5535,340.4647219,626.68
6/18/2014,11.11,96,'206.79',,15.44,3432730,17.6484,337.7871107,630.07
6/19/2014,11.11,96,'206.79',,15.44,3425333,17.6134,334.8744063,628.82
6/20/2014,11.09,94,'206.79',,15.44,3413232,17.556,335.1425739,626.77
6/23/2014,11.11,98,'206.49',,15.41,3422970,17.6395,342.5709788,628.39
6/24/2014,11.1,93,'206.49',,15.41,3405459,17.5497,346.3267461,625.19
6/25/2014,11.11,96,'206.49',,15.41,3425138,17.6496,353.011682,628.75
6/26/2014,11.08,97,'206.49',,15.41,3419193,17.6224,351.1253689,627.78
6/27/2014,11.08,90,'206.47',,15.42,3439417,17.7392,344.2667561,631.47
6/30/2014,11.08,98,'200.49',,16.86,3443993,17.6065,342.0459599,632.46
7/1/2014,11.08,100,'200.49',,16.86,3480737,17.7944,339.3540787,639.21
